stime,ltime,dur,mean,sum,min,max,spkts,dpkts,sbytes,dbytes,sttl,dttl,sload,srate,drate,stcpb,dtcpb,tcprtt,synack,ackdat,label
1663634824.051550,1663634824.051556,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.051585,1663634824.051605,0.000020,0.00002,0.00002,0.00002,0.00002,1,1,60,60,59,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.051706,1663634824.051854,0.000148,0.000148,0.000148,0.000148,0.000148,1,1,60,60,47,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.051707,1663634824.051713,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.053963,1663634824.054190,0.000227,0.000227,0.000227,0.000227,0.000227,1,1,60,60,42,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.054193,1663634824.054208,0.000015,0.000015,0.000015,0.000015,0.000015,1,1,60,54,42,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.054231,1663634824.054232,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.054614,1663634824.055275,0.000661,0.000661,0.000661,0.000661,0.000661,1,1,60,60,53,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.054656,1663634824.054662,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,46,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.054725,1663634824.055015,0.000290,0.00029,0.00029,0.00029,0.00029,1,1,60,60,44,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.054741,1663634824.055277,0.000536,0.000536,0.000536,0.000536,0.000536,1,1,60,60,47,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.055019,1663634824.055025,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.055053,1663634824.055054,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,58,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.055220,1663634824.055277,0.000057,0.000057,0.000057,0.000057,0.000057,1,1,60,60,46,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.055221,1663634824.055227,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.055569,1663634824.055701,0.000132,0.000132,0.000132,0.000132,0.000132,1,1,60,60,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.055572,1663634824.055703,0.000131,0.000131,0.000131,0.000131,0.000131,1,1,60,60,50,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.055704,1663634824.055709,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,56,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.055752,1663634824.055753,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,50,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.055994,1663634824.056110,0.000116,0.000116,0.000116,0.000116,0.000116,1,1,60,60,37,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.055997,1663634824.056001,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.056111,1663634824.056398,0.000287,0.000287,0.000287,0.000287,0.000287,1,1,60,60,59,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.056112,1663634824.056401,0.000289,0.000289,0.000289,0.000289,0.000289,1,1,60,60,41,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.056402,1663634824.056425,0.000023,0.000023,0.000023,0.000023,0.000023,1,1,60,54,46,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.056473,1663634824.056474,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.056474,1663634824.056810,0.000336,0.000336,0.000336,0.000336,0.000336,1,1,60,60,44,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.056475,1663634824.056479,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.057078,1663634824.057131,0.000053,0.000053,0.000053,0.000053,0.000053,1,1,60,60,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.057082,1663634824.057133,0.000051,0.000051,0.000051,0.000051,0.000051,1,1,60,60,51,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.057083,1663634824.057090,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.057132,1663634824.057220,0.000088,0.000088,0.000088,0.000088,0.000088,1,1,60,60,58,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.057443,1663634824.057755,0.000312,0.000312,0.000312,0.000312,0.000312,1,1,60,60,49,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.057446,1663634824.057451,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,58,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.057473,1663634824.057759,0.000286,0.000286,0.000286,0.000286,0.000286,1,1,60,60,45,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.057474,1663634824.057758,0.000284,0.000284,0.000284,0.000284,0.000284,1,1,60,60,46,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.058116,1663634824.058126,0.000010,0.00001,0.00001,0.00001,0.00001,1,1,60,54,50,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.058167,1663634824.058218,0.000051,0.000051,0.000051,0.000051,0.000051,1,1,60,60,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.058168,1663634824.058354,0.000186,0.000186,0.000186,0.000186,0.000186,1,1,60,60,42,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.058169,1663634824.058174,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.058356,1663634824.058713,0.000357,0.000357,0.000357,0.000357,0.000357,1,1,60,60,38,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.058356,1663634824.058745,0.000389,0.000389,0.000389,0.000389,0.000389,1,1,60,60,55,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.058716,1663634824.058722,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,58,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.058744,1663634824.058745,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.058864,1663634824.058955,0.000091,0.000091,0.000091,0.000091,0.000091,1,1,60,60,41,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.058866,1663634824.058871,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.059053,1663634824.059268,0.000215,0.000215,0.000215,0.000215,0.000215,1,1,60,60,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.059054,1663634824.059266,0.000212,0.000212,0.000212,0.000212,0.000212,1,1,60,60,51,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.059268,1663634824.059273,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,37,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.059324,1663634824.059324,0.000000,0,0,0,0,1,1,60,60,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.059527,1663634824.059732,0.000205,0.000205,0.000205,0.000205,0.000205,1,1,60,60,53,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.059529,1663634824.059551,0.000022,0.000022,0.000022,0.000022,0.000022,1,1,60,54,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.059672,1663634824.059915,0.000243,0.000243,0.000243,0.000243,0.000243,1,1,60,60,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.059673,1663634824.059917,0.000244,0.000244,0.000244,0.000244,0.000244,1,1,60,60,48,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.060099,1663634824.060125,0.000026,0.000026,0.000026,0.000026,0.000026,1,1,60,54,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.060164,1663634824.060265,0.000101,0.000101,0.000101,0.000101,0.000101,1,1,60,60,42,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.062713,1663634824.062741,0.000028,0.000028,0.000028,0.000028,0.000028,1,1,60,54,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.062763,1663634824.062820,0.000057,0.000057,0.000057,0.000057,0.000057,1,1,60,60,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.062764,1663634824.063063,0.000299,0.000299,0.000299,0.000299,0.000299,1,1,60,60,39,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.062764,1663634824.062769,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,59,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.063060,1663634824.063177,0.000117,0.000117,0.000117,0.000117,0.000117,1,1,60,60,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.063063,1663634824.063238,0.000175,0.000175,0.000175,0.000175,0.000175,1,1,60,60,53,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.063146,1663634824.063154,0.000008,0.000008,0.000008,0.000008,0.000008,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.063177,1663634824.063178,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.063468,1663634824.063664,0.000196,0.000196,0.000196,0.000196,0.000196,1,1,60,60,49,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.063471,1663634824.063478,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,38,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.063542,1663634824.063665,0.000123,0.000123,0.000123,0.000123,0.000123,1,1,60,60,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.063543,1663634824.063666,0.000123,0.000123,0.000123,0.000123,0.000123,1,1,60,60,51,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.063769,1663634824.063776,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.063841,1663634824.063842,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,56,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.064192,1663634824.064258,0.000066,0.000066,0.000066,0.000066,0.000066,1,1,60,60,48,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.064196,1663634824.064234,0.000038,0.000038,0.000038,0.000038,0.000038,1,1,60,54,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.064257,1663634824.064436,0.000179,0.000179,0.000179,0.000179,0.000179,1,1,60,60,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.064258,1663634824.064440,0.000182,0.000182,0.000182,0.000182,0.000182,1,1,60,60,52,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.064440,1663634824.064447,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.064474,1663634824.064524,0.000050,0.00005,0.00005,0.00005,0.00005,1,1,60,60,46,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.064525,1663634824.064812,0.000287,0.000287,0.000287,0.000287,0.000287,1,1,60,60,56,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.064525,1663634824.064530,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.064816,1663634824.065062,0.000246,0.000246,0.000246,0.000246,0.000246,1,1,60,60,46,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.064816,1663634824.065063,0.000247,0.000247,0.000247,0.000247,0.000247,1,1,60,60,39,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.064969,1663634824.064978,0.000009,0.000009,0.000009,0.000009,0.000009,1,1,60,54,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.065061,1663634824.065062,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.065309,1663634824.065461,0.000152,0.000152,0.000152,0.000152,0.000152,1,1,60,60,59,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.065312,1663634824.065333,0.000021,0.000021,0.000021,0.000021,0.000021,1,1,60,54,52,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.065394,1663634824.065600,0.000206,0.000206,0.000206,0.000206,0.000206,1,1,60,60,50,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.065410,1663634824.065518,0.000108,0.000108,0.000108,0.000108,0.000108,1,1,60,60,59,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.065519,1663634824.065524,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.065599,1663634824.065601,0.000002,0.000002,0.000002,0.000002,0.000002,1,1,60,60,58,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.065969,1663634824.066094,0.000125,0.000125,0.000125,0.000125,0.000125,1,1,60,60,47,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.065989,1663634824.065996,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.066024,1663634824.066096,0.000072,0.000072,0.000072,0.000072,0.000072,1,1,60,60,53,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.066026,1663634824.066159,0.000133,0.000133,0.000133,0.000133,0.000133,1,1,60,60,43,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.066350,1663634824.066357,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,46,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.066414,1663634824.066535,0.000121,0.000121,0.000121,0.000121,0.000121,1,1,60,60,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.066415,1663634824.066729,0.000314,0.000314,0.000314,0.000314,0.000314,1,1,60,60,46,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.066415,1663634824.066420,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.066704,1663634824.066730,0.000026,0.000026,0.000026,0.000026,0.000026,1,1,60,60,56,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.066728,1663634824.066829,0.000101,0.000101,0.000101,0.000101,0.000101,1,1,60,60,40,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.066866,1663634824.066890,0.000024,0.000024,0.000024,0.000024,0.000024,1,1,60,54,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.066936,1663634824.067040,0.000104,0.000104,0.000104,0.000104,0.000104,1,1,60,60,53,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.066955,1663634824.067208,0.000253,0.000253,0.000253,0.000253,0.000253,1,1,60,60,53,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.066956,1663634824.066962,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.067165,1663634824.067312,0.000147,0.000147,0.000147,0.000147,0.000147,1,1,60,60,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.067207,1663634824.067403,0.000196,0.000196,0.000196,0.000196,0.000196,1,1,60,60,53,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.067332,1663634824.067339,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,38,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.067384,1663634824.067404,0.000020,0.00002,0.00002,0.00002,0.00002,1,1,60,60,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.069773,1663634824.069785,0.000012,0.000012,0.000012,0.000012,0.000012,1,1,60,54,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.069851,1663634824.069882,0.000031,0.000031,0.000031,0.000031,0.000031,1,1,60,60,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.069852,1663634824.070072,0.000220,0.00022,0.00022,0.00022,0.00022,1,1,60,60,38,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.069852,1663634824.069858,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,58,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.070076,1663634824.070282,0.000206,0.000206,0.000206,0.000206,0.000206,1,1,60,60,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.070076,1663634824.070327,0.000251,0.000251,0.000251,0.000251,0.000251,1,1,60,60,37,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.070251,1663634824.070268,0.000017,0.000017,0.000017,0.000017,0.000017,1,1,60,54,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.070282,1663634824.070283,0.000001,0.000001,0.000001,0.000001,0.000001,1,1,60,60,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.070643,1663634824.070737,0.000094,0.000094,0.000094,0.000094,0.000094,1,1,60,60,47,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.070647,1663634824.070654,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,55,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.070678,1663634824.070816,0.000138,0.000138,0.000138,0.000138,0.000138,1,1,60,60,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.070679,1663634824.070815,0.000136,0.000136,0.000136,0.000136,0.000136,1,1,60,60,45,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.070739,1663634824.070743,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,53,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.070814,1663634824.070816,0.000002,0.000002,0.000002,0.000002,0.000002,1,1,60,60,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.071000,1663634824.071118,0.000118,0.000118,0.000118,0.000118,0.000118,1,1,60,60,41,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.071019,1663634824.071026,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.071050,1663634824.071464,0.000414,0.000414,0.000414,0.000414,0.000414,1,1,60,60,45,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.071051,1663634824.071119,0.000068,0.000068,0.000068,0.000068,0.000068,1,1,60,60,37,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.071383,1663634824.071406,0.000023,0.000023,0.000023,0.000023,0.000023,1,1,60,54,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.071436,1663634824.071465,0.000029,0.000029,0.000029,0.000029,0.000029,1,1,60,60,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.071437,1663634824.071676,0.000239,0.000239,0.000239,0.000239,0.000239,1,1,60,60,55,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.071438,1663634824.071442,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.071679,1663634824.071836,0.000157,0.000157,0.000157,0.000157,0.000157,1,1,60,60,50,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.071679,1663634824.071836,0.000157,0.000157,0.000157,0.000157,0.000157,1,1,60,60,57,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.071810,1663634824.071820,0.000010,0.00001,0.00001,0.00001,0.00001,1,1,60,54,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.071835,1663634824.071837,0.000002,0.000002,0.000002,0.000002,0.000002,1,1,60,60,58,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.071889,1663634824.072080,0.000191,0.000191,0.000191,0.000191,0.000191,1,1,60,60,38,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.071890,1663634824.071894,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.071974,1663634824.072244,0.000270,0.00027,0.00027,0.00027,0.00027,1,1,60,60,37,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.071975,1663634824.072082,0.000107,0.000107,0.000107,0.000107,0.000107,1,1,60,60,59,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.072082,1663634824.072087,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,46,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.072099,1663634824.072260,0.000161,0.000161,0.000161,0.000161,0.000161,1,1,60,60,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.072210,1663634824.072333,0.000123,0.000123,0.000123,0.000123,0.000123,1,1,60,60,37,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.072212,1663634824.072217,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,56,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.072261,1663634824.072681,0.000420,0.00042,0.00042,0.00042,0.00042,1,1,60,60,56,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.072261,1663634824.072609,0.000348,0.000348,0.000348,0.000348,0.000348,1,1,60,60,38,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.072583,1663634824.072590,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,58,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.072607,1663634824.072682,0.000075,0.000075,0.000075,0.000075,0.000075,1,1,60,60,53,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.072609,1663634824.072875,0.000266,0.000266,0.000266,0.000266,0.000266,1,1,60,60,50,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.072610,1663634824.072614,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.072878,1663634824.073069,0.000191,0.000191,0.000191,0.000191,0.000191,1,1,60,60,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.072879,1663634824.073069,0.000190,0.00019,0.00019,0.00019,0.00019,1,1,60,60,38,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.073040,1663634824.073049,0.000009,0.000009,0.000009,0.000009,0.000009,1,1,60,54,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.073068,1663634824.073070,0.000002,0.000002,0.000002,0.000002,0.000002,1,1,60,60,38,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.073071,1663634824.073248,0.000177,0.000177,0.000177,0.000177,0.000177,1,1,60,60,45,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.073071,1663634824.073077,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,52,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.073174,1663634824.073643,0.000469,0.000469,0.000469,0.000469,0.000469,1,1,60,60,45,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.073175,1663634824.073249,0.000074,0.000074,0.000074,0.000074,0.000074,1,1,60,60,45,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.073546,1663634824.073571,0.000025,0.000025,0.000025,0.000025,0.000025,1,1,60,54,42,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.073584,1663634824.073644,0.000060,0.00006,0.00006,0.00006,0.00006,1,1,60,60,53,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.077364,1663634824.077396,0.000032,0.000032,0.000032,0.000032,0.000032,1,1,60,54,41,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.077411,1663634824.077773,0.000362,0.000362,0.000362,0.000362,0.000362,1,1,60,60,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.077412,1663634824.077747,0.000335,0.000335,0.000335,0.000335,0.000335,1,1,60,60,53,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.077413,1663634824.077418,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,39,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.077561,1663634824.077774,0.000213,0.000213,0.000213,0.000213,0.000213,1,1,60,60,38,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.077562,1663634824.078079,0.000517,0.000517,0.000517,0.000517,0.000517,2,1,120,60,64,128,928433.3125,1934.236084,0,3945991951,2019118483,0.000211,0.000211,0,attack
1663634824.077750,1663634824.077757,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,43,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.077772,1663634824.078181,0.000409,0.000409,0.000409,0.000409,0.000409,1,1,60,60,37,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.078082,1663634824.078120,0.000038,0.000038,0.000038,0.000038,0.000038,1,1,60,60,50,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.078083,1663634824.078090,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,49,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.078119,1663634824.078200,0.000081,0.000081,0.000081,0.000081,0.000081,1,1,60,60,54,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.078180,1663634824.078560,0.000380,0.00038,0.00038,0.00038,0.00038,1,1,60,60,41,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.078182,1663634824.078187,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.078535,1663634824.078633,0.000098,0.000098,0.000098,0.000098,0.000098,1,1,60,60,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.078538,1663634824.078633,0.000095,0.000095,0.000095,0.000095,0.000095,1,1,60,60,58,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.078561,1663634824.078567,0.000006,0.000006,0.000006,0.000006,0.000006,1,1,60,54,52,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.078631,1663634824.078633,0.000002,0.000002,0.000002,0.000002,0.000002,1,1,60,60,47,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.078699,1663634824.079128,0.000429,0.000429,0.000429,0.000429,0.000429,1,1,60,60,44,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.078729,1663634824.078733,0.000004,0.000004,0.000004,0.000004,0.000004,1,1,60,54,45,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.078960,1663634824.079223,0.000263,0.000263,0.000263,0.000263,0.000263,1,1,60,60,56,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.078963,1663634824.079223,0.000260,0.00026,0.00026,0.00026,0.00026,1,1,60,60,53,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.079130,1663634824.079154,0.000024,0.000024,0.000024,0.000024,0.000024,1,1,60,54,40,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.079221,1663634824.079224,0.000003,0.000003,0.000003,0.000003,0.000003,1,1,60,60,57,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.079352,1663634824.079497,0.000145,0.000145,0.000145,0.000145,0.000145,1,1,60,60,43,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.079354,1663634824.079359,0.000005,0.000005,0.000005,0.000005,0.000005,1,1,60,54,58,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.079494,1663634824.079997,0.000503,0.000503,0.000503,0.000503,0.000503,1,1,60,60,48,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.079496,1663634824.079846,0.000350,0.00035,0.00035,0.00035,0.00035,1,1,60,60,49,128,0,0,0,3945991951,0,0,0,0,attack
1663634824.079849,1663634824.079856,0.000007,0.000007,0.000007,0.000007,0.000007,1,1,60,54,37,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.079900,1663634824.079998,0.000098,0.000098,0.000098,0.000098,0.000098,1,1,60,60,58,64,0,0,0,3945991951,0,0,0,0,attack
1663634824.079972,1663634824.080135,0.000163,0.000163,0.000163,0.000163,0.000163,1,1,60,60,51,128,0,0,0,3945991951,0,0,0,0,attack
